[I 2023-06-28 06:23:31,680] Trial 58 finished with value: 88.07720588235294 and parameters: {'set_piece_duration': 125, 'long_ball_threshold': 189, 'long_ball_height_threshold': 4.540777678921742, 'long_ball_distance': 0.42551747375161564, 'prev_pass_multiplier': 0.1036783788903981, 'forward_threshold': 44, 'counter_attack_threshold': 45, 'forward_distance_threshold': 3.6879394572374196, 'slope_threshold': 1.7438194214562512, 'counter_press_threshold': 28, 'counter_press_duration': 52, 'recovery_threshold': 198, 'transition_threshold': 2, 'r_opp': 6.407406966183613, 'r_high': 4.843528574042381, 'r_mid': 1.7670013543965353, 'r_low': 0.9494441919767791, 'low_block_threshold': 32.09926194283119, 'mid_block_threshold': 37.45399088750778, 'high_block_threshold': 41.56118243386466, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:23:44,153] Trial 82 finished with value: 73.91911764705883 and parameters: {'set_piece_duration': 111, 'long_ball_threshold': 96, 'long_ball_height_threshold': 3.315102195287323, 'long_ball_distance': 0.3899766896902483, 'prev_pass_multiplier': 0.14883969362970828, 'forward_threshold': 36, 'counter_attack_threshold': 117, 'forward_distance_threshold': 2.8817513914093165, 'slope_threshold': 1.339635442611506, 'counter_press_threshold': 38, 'counter_press_duration': 50, 'recovery_threshold': 117, 'transition_threshold': 6, 'r_opp': 6.050061224749612, 'r_high': 4.725810371436582, 'r_mid': 2.1420427487014426, 'r_low': 1.6755467420930072, 'low_block_threshold': 30.979473685732835, 'mid_block_threshold': 36.141343266309036, 'high_block_threshold': 39.233246362727826, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:23:47,472] Trial 45 finished with value: 78.10661764705884 and parameters: {'set_piece_duration': 106, 'long_ball_threshold': 81, 'long_ball_height_threshold': 2.4123811618212714, 'long_ball_distance': 0.26022874017992403, 'prev_pass_multiplier': 0.1910449236399317, 'forward_threshold': 95, 'counter_attack_threshold': 64, 'forward_distance_threshold': 1.8657070333427783, 'slope_threshold': 0.5018211201838076, 'counter_press_threshold': 32, 'counter_press_duration': 62, 'recovery_threshold': 142, 'transition_threshold': 18, 'r_opp': 5.058807020492846, 'r_high': 5.1070401650066595, 'r_mid': 2.0863013055340476, 'r_low': 1.159558798257816, 'low_block_threshold': 31.120494620988836, 'mid_block_threshold': 36.01199263762474, 'high_block_threshold': 42.765293682828904, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:25:30,911] Trial 87 finished with value: 81.4375 and parameters: {'set_piece_duration': 202, 'long_ball_threshold': 108, 'long_ball_height_threshold': 4.371805887637816, 'long_ball_distance': 0.3249497445175865, 'prev_pass_multiplier': 0.19924247885408025, 'forward_threshold': 88, 'counter_attack_threshold': 87, 'forward_distance_threshold': 3.511352754323482, 'slope_threshold': 0.9439807667231512, 'counter_press_threshold': 30, 'counter_press_duration': 45, 'recovery_threshold': 171, 'transition_threshold': 24, 'r_opp': 7.132129063700663, 'r_high': 5.7971103576148195, 'r_mid': 3.076005118989653, 'r_low': 1.5173277897781645, 'low_block_threshold': 32.93873662864351, 'mid_block_threshold': 36.01026802803317, 'high_block_threshold': 40.57005754960628, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:28:15,790] Trial 26 finished with value: 91.78860294117646 and parameters: {'set_piece_duration': 216, 'long_ball_threshold': 121, 'long_ball_height_threshold': 3.490887567528449, 'long_ball_distance': 0.20666167519093764, 'prev_pass_multiplier': 0.12883015532077627, 'forward_threshold': 90, 'counter_attack_threshold': 139, 'forward_distance_threshold': 2.477785462231238, 'slope_threshold': 0.5739518963173578, 'counter_press_threshold': 25, 'counter_press_duration': 26, 'recovery_threshold': 99, 'transition_threshold': 31, 'r_opp': 6.684430539728831, 'r_high': 4.762339205245572, 'r_mid': 2.7621448804589708, 'r_low': 1.410378580512762, 'low_block_threshold': 31.2067223692757, 'mid_block_threshold': 35.06476621872284, 'high_block_threshold': 44.276599093219495, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:30:47,909] Trial 75 finished with value: 83.08823529411765 and parameters: {'set_piece_duration': 158, 'long_ball_threshold': 76, 'long_ball_height_threshold': 2.8063751433749395, 'long_ball_distance': 0.37411951979691865, 'prev_pass_multiplier': 0.1582292493396622, 'forward_threshold': 90, 'counter_attack_threshold': 100, 'forward_distance_threshold': 3.3865730876291544, 'slope_threshold': 1.4799751178309957, 'counter_press_threshold': 37, 'counter_press_duration': 89, 'recovery_threshold': 77, 'transition_threshold': 49, 'r_opp': 7.0373917981475955, 'r_high': 4.182854312679117, 'r_mid': 1.7912556448969426, 'r_low': 1.4769176549858705, 'low_block_threshold': 31.75650768519597, 'mid_block_threshold': 36.996476673971515, 'high_block_threshold': 38.4422797663981, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:31:08,516] Trial 111 finished with value: 79.25367647058823 and parameters: {'set_piece_duration': 190, 'long_ball_threshold': 177, 'long_ball_height_threshold': 3.636390186204144, 'long_ball_distance': 0.3553690341639173, 'prev_pass_multiplier': 0.13723105100226157, 'forward_threshold': 48, 'counter_attack_threshold': 110, 'forward_distance_threshold': 3.896274328148953, 'slope_threshold': 1.2750135145047548, 'counter_press_threshold': 39, 'counter_press_duration': 55, 'recovery_threshold': 90, 'transition_threshold': 48, 'r_opp': 7.6676489308243605, 'r_high': 4.81444784868548, 'r_mid': 3.137955154005809, 'r_low': 1.5323258138292226, 'low_block_threshold': 30.8719304632755, 'mid_block_threshold': 36.96989184925733, 'high_block_threshold': 42.00111584727252, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:31:11,147] Trial 57 finished with value: 77.42095588235294 and parameters: {'set_piece_duration': 137, 'long_ball_threshold': 83, 'long_ball_height_threshold': 2.3552401768851876, 'long_ball_distance': 0.21738825846803167, 'prev_pass_multiplier': 0.1668722192066579, 'forward_threshold': 55, 'counter_attack_threshold': 150, 'forward_distance_threshold': 3.1348179209511597, 'slope_threshold': 1.69691944415916, 'counter_press_threshold': 45, 'counter_press_duration': 47, 'recovery_threshold': 182, 'transition_threshold': 8, 'r_opp': 6.2954056101759885, 'r_high': 5.561036843238716, 'r_mid': 1.775409685853426, 'r_low': 0.6694486627242441, 'low_block_threshold': 30.1863444923618, 'mid_block_threshold': 36.8236190281683, 'high_block_threshold': 39.55239999193499, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:33:42,509] Trial 99 finished with value: 95.59558823529412 and parameters: {'set_piece_duration': 128, 'long_ball_threshold': 147, 'long_ball_height_threshold': 3.4069438868809288, 'long_ball_distance': 0.3864559953048416, 'prev_pass_multiplier': 0.12484510334488061, 'forward_threshold': 99, 'counter_attack_threshold': 69, 'forward_distance_threshold': 4.505330391955274, 'slope_threshold': 1.1882489638644183, 'counter_press_threshold': 45, 'counter_press_duration': 30, 'recovery_threshold': 87, 'transition_threshold': 10, 'r_opp': 6.74316101661433, 'r_high': 4.675676721406532, 'r_mid': 2.7768169423576703, 'r_low': 1.4979050124264015, 'low_block_threshold': 34.41004242459368, 'mid_block_threshold': 36.420879897137596, 'high_block_threshold': 44.87277515251226, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:34:44,325] Trial 44 finished with value: 19.900735294117645 and parameters: {'set_piece_duration': 110, 'long_ball_threshold': 76, 'long_ball_height_threshold': 2.010080500430397, 'long_ball_distance': 0.22015913433520887, 'prev_pass_multiplier': 0.1440317685807752, 'forward_threshold': 28, 'counter_attack_threshold': 32, 'forward_distance_threshold': 5.261532765754683, 'slope_threshold': 0.8662869274805549, 'counter_press_threshold': 44, 'counter_press_duration': 75, 'recovery_threshold': 174, 'transition_threshold': 10, 'r_opp': 5.504631215118951, 'r_high': 4.8820125124051685, 'r_mid': 2.765347872620191, 'r_low': 1.1308843421917283, 'low_block_threshold': 30.374782675725463, 'mid_block_threshold': 36.64733192188945, 'high_block_threshold': 44.40027896187087, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:34:54,040] Trial 86 finished with value: 81.12867647058823 and parameters: {'set_piece_duration': 174, 'long_ball_threshold': 206, 'long_ball_height_threshold': 4.444876074405304, 'long_ball_distance': 0.28688749828739274, 'prev_pass_multiplier': 0.1854229902007809, 'forward_threshold': 47, 'counter_attack_threshold': 110, 'forward_distance_threshold': 5.218572419782616, 'slope_threshold': 1.6984456229065288, 'counter_press_threshold': 38, 'counter_press_duration': 32, 'recovery_threshold': 87, 'transition_threshold': 33, 'r_opp': 5.404189972160912, 'r_high': 5.9468198948087565, 'r_mid': 3.2857633773552766, 'r_low': 1.6525817673052012, 'low_block_threshold': 32.24398430733298, 'mid_block_threshold': 36.75741439256297, 'high_block_threshold': 41.68786364041934, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:35:35,353] Trial 121 finished with value: 84.00551470588236 and parameters: {'set_piece_duration': 119, 'long_ball_threshold': 181, 'long_ball_height_threshold': 1.95115883638129, 'long_ball_distance': 0.3625937006283625, 'prev_pass_multiplier': 0.12555581612645308, 'forward_threshold': 32, 'counter_attack_threshold': 88, 'forward_distance_threshold': 1.6232726574031267, 'slope_threshold': 1.719091114900034, 'counter_press_threshold': 48, 'counter_press_duration': 74, 'recovery_threshold': 75, 'transition_threshold': 42, 'r_opp': 6.6036361016060505, 'r_high': 4.064385304119401, 'r_mid': 1.904670849486933, 'r_low': 1.5509549169336831, 'low_block_threshold': 31.865212396423367, 'mid_block_threshold': 36.10881800764167, 'high_block_threshold': 40.91157598689289, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:38:26,122] Trial 29 finished with value: 76.70588235294117 and parameters: {'set_piece_duration': 200, 'long_ball_threshold': 192, 'long_ball_height_threshold': 3.6926793749896176, 'long_ball_distance': 0.3966965180911656, 'prev_pass_multiplier': 0.18149161639891676, 'forward_threshold': 43, 'counter_attack_threshold': 140, 'forward_distance_threshold': 2.0989911412036606, 'slope_threshold': 1.0762814539774905, 'counter_press_threshold': 29, 'counter_press_duration': 97, 'recovery_threshold': 110, 'transition_threshold': 17, 'r_opp': 5.843318521153532, 'r_high': 4.190387487880501, 'r_mid': 2.761394258363116, 'r_low': 1.5994180639443454, 'low_block_threshold': 31.5470361283081, 'mid_block_threshold': 36.74187088336747, 'high_block_threshold': 37.88128427548004, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:41:31,967] Trial 80 finished with value: 76.70588235294117 and parameters: {'set_piece_duration': 170, 'long_ball_threshold': 178, 'long_ball_height_threshold': 2.820429502873128, 'long_ball_distance': 0.27489133901689683, 'prev_pass_multiplier': 0.11807798118272417, 'forward_threshold': 35, 'counter_attack_threshold': 115, 'forward_distance_threshold': 2.2686840674617437, 'slope_threshold': 1.6229724179193876, 'counter_press_threshold': 40, 'counter_press_duration': 50, 'recovery_threshold': 160, 'transition_threshold': 37, 'r_opp': 5.191285975483086, 'r_high': 4.397200311230415, 'r_mid': 3.024047178808862, 'r_low': 1.4581646111357907, 'low_block_threshold': 31.191694307234574, 'mid_block_threshold': 36.292922605734674, 'high_block_threshold': 44.74748765732584, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:44:17,765] Trial 22 finished with value: 17.46139705882353 and parameters: {'set_piece_duration': 152, 'long_ball_threshold': 151, 'long_ball_height_threshold': 4.8901192646283995, 'long_ball_distance': 0.23501109751540072, 'prev_pass_multiplier': 0.13908344366978165, 'forward_threshold': 27, 'counter_attack_threshold': 69, 'forward_distance_threshold': 2.883178901358916, 'slope_threshold': 1.7011311345024243, 'counter_press_threshold': 32, 'counter_press_duration': 49, 'recovery_threshold': 124, 'transition_threshold': 24, 'r_opp': 5.876937574536179, 'r_high': 4.206172453527103, 'r_mid': 2.1138732917340284, 'r_low': 0.9157465606894467, 'low_block_threshold': 31.985832954292093, 'mid_block_threshold': 37.24054182365751, 'high_block_threshold': 41.693237733684164, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:45:47,540] Trial 30 finished with value: 23.884191176470587 and parameters: {'set_piece_duration': 220, 'long_ball_threshold': 175, 'long_ball_height_threshold': 4.060804766409969, 'long_ball_distance': 0.3452659811511093, 'prev_pass_multiplier': 0.15403206852988383, 'forward_threshold': 67, 'counter_attack_threshold': 103, 'forward_distance_threshold': 3.9040204184528298, 'slope_threshold': 1.0608196822271814, 'counter_press_threshold': 15, 'counter_press_duration': 91, 'recovery_threshold': 144, 'transition_threshold': 36, 'r_opp': 7.345757700216124, 'r_high': 5.884642822088648, 'r_mid': 3.1384931256027215, 'r_low': 0.8863966122547108, 'low_block_threshold': 30.226683707742755, 'mid_block_threshold': 35.04033282383399, 'high_block_threshold': 39.167436853847754, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:47:07,212] Trial 62 finished with value: 80.62867647058823 and parameters: {'set_piece_duration': 153, 'long_ball_threshold': 139, 'long_ball_height_threshold': 4.450187993707974, 'long_ball_distance': 0.27038586325101754, 'prev_pass_multiplier': 0.11999892580646902, 'forward_threshold': 95, 'counter_attack_threshold': 130, 'forward_distance_threshold': 2.6359207505381, 'slope_threshold': 1.2280409931874954, 'counter_press_threshold': 26, 'counter_press_duration': 62, 'recovery_threshold': 200, 'transition_threshold': 40, 'r_opp': 6.017084271432876, 'r_high': 5.571317950918364, 'r_mid': 1.7630999596724153, 'r_low': 1.3233732175530089, 'low_block_threshold': 31.36392580676354, 'mid_block_threshold': 35.687922816649255, 'high_block_threshold': 40.677300848212354, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:47:56,808] Trial 81 finished with value: 95.97610294117646 and parameters: {'set_piece_duration': 184, 'long_ball_threshold': 185, 'long_ball_height_threshold': 4.528263826872876, 'long_ball_distance': 0.41444805850055566, 'prev_pass_multiplier': 0.16520816986780457, 'forward_threshold': 69, 'counter_attack_threshold': 97, 'forward_distance_threshold': 3.372907399946244, 'slope_threshold': 1.3742596458994445, 'counter_press_threshold': 12, 'counter_press_duration': 72, 'recovery_threshold': 198, 'transition_threshold': 38, 'r_opp': 7.872778795371131, 'r_high': 4.108011632224779, 'r_mid': 3.1190866236585544, 'r_low': 1.1670210025325134, 'low_block_threshold': 34.052698522532864, 'mid_block_threshold': 36.03367994705458, 'high_block_threshold': 44.37440612504667, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:48:18,179] Trial 21 finished with value: 80.81985294117648 and parameters: {'set_piece_duration': 129, 'long_ball_threshold': 206, 'long_ball_height_threshold': 4.79913435819925, 'long_ball_distance': 0.4543744200677977, 'prev_pass_multiplier': 0.1927064516198817, 'forward_threshold': 65, 'counter_attack_threshold': 117, 'forward_distance_threshold': 1.5248077944719025, 'slope_threshold': 1.2907469134116452, 'counter_press_threshold': 39, 'counter_press_duration': 28, 'recovery_threshold': 198, 'transition_threshold': 40, 'r_opp': 5.1217984007505155, 'r_high': 5.626347733785163, 'r_mid': 3.383469508595293, 'r_low': 1.6958521973680019, 'low_block_threshold': 34.385060597423305, 'mid_block_threshold': 36.663396749340656, 'high_block_threshold': 37.631910260542696, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:48:20,899] Trial 93 finished with value: 21.994485294117645 and parameters: {'set_piece_duration': 165, 'long_ball_threshold': 130, 'long_ball_height_threshold': 3.446304282878402, 'long_ball_distance': 0.36932153938312307, 'prev_pass_multiplier': 0.1288235852214493, 'forward_threshold': 57, 'counter_attack_threshold': 100, 'forward_distance_threshold': 5.4398446558107185, 'slope_threshold': 0.664724280917832, 'counter_press_threshold': 41, 'counter_press_duration': 88, 'recovery_threshold': 171, 'transition_threshold': 34, 'r_opp': 6.217896314260619, 'r_high': 5.472377777980897, 'r_mid': 2.1199515303055705, 'r_low': 0.8935414120891905, 'low_block_threshold': 33.357398851214846, 'mid_block_threshold': 36.92234103856402, 'high_block_threshold': 41.715945810787595, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:52:51,486] Trial 48 finished with value: 76.77941176470588 and parameters: {'set_piece_duration': 119, 'long_ball_threshold': 144, 'long_ball_height_threshold': 3.142843029094635, 'long_ball_distance': 0.38498442886358186, 'prev_pass_multiplier': 0.164429688797424, 'forward_threshold': 90, 'counter_attack_threshold': 116, 'forward_distance_threshold': 2.9215846184837577, 'slope_threshold': 1.2859027088483987, 'counter_press_threshold': 47, 'counter_press_duration': 85, 'recovery_threshold': 86, 'transition_threshold': 47, 'r_opp': 5.866372689711384, 'r_high': 5.755773254015361, 'r_mid': 2.3539593541023773, 'r_low': 1.2380884269586576, 'low_block_threshold': 30.46821466559234, 'mid_block_threshold': 36.684938336843445, 'high_block_threshold': 44.512615162656026, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:53:38,037] Trial 52 finished with value: 16.294117647058822 and parameters: {'set_piece_duration': 76, 'long_ball_threshold': 155, 'long_ball_height_threshold': 3.8389456475639308, 'long_ball_distance': 0.36758451430393896, 'prev_pass_multiplier': 0.13171958776833487, 'forward_threshold': 87, 'counter_attack_threshold': 49, 'forward_distance_threshold': 3.5434325760606993, 'slope_threshold': 1.2895599184536974, 'counter_press_threshold': 29, 'counter_press_duration': 53, 'recovery_threshold': 176, 'transition_threshold': 34, 'r_opp': 5.653971269389465, 'r_high': 5.0042388177574235, 'r_mid': 3.3032989504642463, 'r_low': 0.5263914692306194, 'low_block_threshold': 30.377370775209048, 'mid_block_threshold': 37.24330417355496, 'high_block_threshold': 38.18903402409316, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:57:10,566] Trial 116 finished with value: 34.26654411764706 and parameters: {'set_piece_duration': 77, 'long_ball_threshold': 207, 'long_ball_height_threshold': 2.131667808444654, 'long_ball_distance': 0.20050706739822755, 'prev_pass_multiplier': 0.15942761445162826, 'forward_threshold': 100, 'counter_attack_threshold': 44, 'forward_distance_threshold': 1.7904802164082083, 'slope_threshold': 1.6646647133589307, 'counter_press_threshold': 49, 'counter_press_duration': 96, 'recovery_threshold': 78, 'transition_threshold': 23, 'r_opp': 7.417496924090894, 'r_high': 5.660855101910938, 'r_mid': 2.084704940650376, 'r_low': 1.1217181767036926, 'low_block_threshold': 30.176144992059122, 'mid_block_threshold': 37.2618399596663, 'high_block_threshold': 41.89136496400221, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 06:59:13,341] Trial 23 finished with value: 82.35294117647058 and parameters: {'set_piece_duration': 101, 'long_ball_threshold': 137, 'long_ball_height_threshold': 2.054067090169114, 'long_ball_distance': 0.4923566007644239, 'prev_pass_multiplier': 0.19956103992201468, 'forward_threshold': 68, 'counter_attack_threshold': 87, 'forward_distance_threshold': 1.5981976448107331, 'slope_threshold': 1.1696194317208535, 'counter_press_threshold': 24, 'counter_press_duration': 62, 'recovery_threshold': 199, 'transition_threshold': 28, 'r_opp': 6.991496185729483, 'r_high': 5.847339074354843, 'r_mid': 3.3249151777728034, 'r_low': 0.6655772798726175, 'low_block_threshold': 33.504860466154, 'mid_block_threshold': 36.274461842417516, 'high_block_threshold': 38.987077780411475, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 07:00:48,876] Trial 15 finished with value: 76.8125 and parameters: {'set_piece_duration': 98, 'long_ball_threshold': 144, 'long_ball_height_threshold': 3.8190080854768857, 'long_ball_distance': 0.26058324316415304, 'prev_pass_multiplier': 0.16670048445157093, 'forward_threshold': 57, 'counter_attack_threshold': 125, 'forward_distance_threshold': 3.5244331391590653, 'slope_threshold': 1.1519736077871219, 'counter_press_threshold': 31, 'counter_press_duration': 77, 'recovery_threshold': 77, 'transition_threshold': 47, 'r_opp': 7.037826785937873, 'r_high': 5.683171262707947, 'r_mid': 2.758364119651212, 'r_low': 1.603542265000854, 'low_block_threshold': 30.965624470445615, 'mid_block_threshold': 35.46157587914292, 'high_block_threshold': 43.713506845698625, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 07:00:56,807] Trial 84 finished with value: 91.20772058823529 and parameters: {'set_piece_duration': 91, 'long_ball_threshold': 218, 'long_ball_height_threshold': 2.322646399104011, 'long_ball_distance': 0.3243445922768986, 'prev_pass_multiplier': 0.1961867107556676, 'forward_threshold': 70, 'counter_attack_threshold': 121, 'forward_distance_threshold': 3.4913572244606175, 'slope_threshold': 0.541585196966035, 'counter_press_threshold': 45, 'counter_press_duration': 89, 'recovery_threshold': 161, 'transition_threshold': 3, 'r_opp': 7.914432463342655, 'r_high': 5.600587940534359, 'r_mid': 2.051321798359571, 'r_low': 1.4155283892424493, 'low_block_threshold': 32.09940457917216, 'mid_block_threshold': 36.42324503702174, 'high_block_threshold': 43.65504798926097, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 07:05:54,600] Trial 76 finished with value: 79.29595588235293 and parameters: {'set_piece_duration': 104, 'long_ball_threshold': 174, 'long_ball_height_threshold': 2.794279207126679, 'long_ball_distance': 0.4236023968015328, 'prev_pass_multiplier': 0.15954698842214043, 'forward_threshold': 49, 'counter_attack_threshold': 77, 'forward_distance_threshold': 2.090249652107594, 'slope_threshold': 0.9217233407455369, 'counter_press_threshold': 41, 'counter_press_duration': 48, 'recovery_threshold': 77, 'transition_threshold': 21, 'r_opp': 5.464351149659221, 'r_high': 5.893115174065335, 'r_mid': 3.4640228776743767, 'r_low': 1.241555720138396, 'low_block_threshold': 32.08396068503468, 'mid_block_threshold': 35.373063508186675, 'high_block_threshold': 42.144420294592805, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 07:06:13,476] Trial 46 finished with value: 18.13051470588235 and parameters: {'set_piece_duration': 117, 'long_ball_threshold': 179, 'long_ball_height_threshold': 3.51917794807075, 'long_ball_distance': 0.2802504767500831, 'prev_pass_multiplier': 0.10315413617100219, 'forward_threshold': 62, 'counter_attack_threshold': 136, 'forward_distance_threshold': 4.445430526140171, 'slope_threshold': 1.0325268265735503, 'counter_press_threshold': 31, 'counter_press_duration': 63, 'recovery_threshold': 107, 'transition_threshold': 35, 'r_opp': 6.341186984666029, 'r_high': 5.085016597657485, 'r_mid': 3.334220294533486, 'r_low': 0.533957337673729, 'low_block_threshold': 31.62601716404942, 'mid_block_threshold': 35.2691333563735, 'high_block_threshold': 40.29633573220312, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 07:06:29,934] Trial 31 finished with value: 69.91360294117646 and parameters: {'set_piece_duration': 78, 'long_ball_threshold': 204, 'long_ball_height_threshold': 4.75361506607721, 'long_ball_distance': 0.439937996562453, 'prev_pass_multiplier': 0.1843459206920099, 'forward_threshold': 47, 'counter_attack_threshold': 31, 'forward_distance_threshold': 3.69839134547224, 'slope_threshold': 0.740258298743836, 'counter_press_threshold': 29, 'counter_press_duration': 71, 'recovery_threshold': 157, 'transition_threshold': 45, 'r_opp': 5.79746928055127, 'r_high': 5.711943180916084, 'r_mid': 3.475758826644537, 'r_low': 1.676799479324409, 'low_block_threshold': 30.810514045961924, 'mid_block_threshold': 35.813817089313325, 'high_block_threshold': 38.39778990613195, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 07:07:39,020] Trial 78 finished with value: 101.47977941176471 and parameters: {'set_piece_duration': 193, 'long_ball_threshold': 212, 'long_ball_height_threshold': 4.632169199192416, 'long_ball_distance': 0.30776145177655306, 'prev_pass_multiplier': 0.17250848776356387, 'forward_threshold': 75, 'counter_attack_threshold': 98, 'forward_distance_threshold': 3.4870327483019534, 'slope_threshold': 0.7674381440732501, 'counter_press_threshold': 12, 'counter_press_duration': 35, 'recovery_threshold': 88, 'transition_threshold': 1, 'r_opp': 6.289909124042726, 'r_high': 5.065226291760842, 'r_mid': 1.9752689037800217, 'r_low': 1.4442160815471878, 'low_block_threshold': 34.5621422057125, 'mid_block_threshold': 35.217393724067946, 'high_block_threshold': 40.64775171891197, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 07:08:34,159] Trial 50 finished with value: 89.90625 and parameters: {'set_piece_duration': 115, 'long_ball_threshold': 144, 'long_ball_height_threshold': 5.146805246914264, 'long_ball_distance': 0.49843487577323226, 'prev_pass_multiplier': 0.14298971251345888, 'forward_threshold': 41, 'counter_attack_threshold': 119, 'forward_distance_threshold': 4.2764072478580175, 'slope_threshold': 0.7803142560851523, 'counter_press_threshold': 50, 'counter_press_duration': 45, 'recovery_threshold': 146, 'transition_threshold': 46, 'r_opp': 5.301683916547717, 'r_high': 5.608449858610012, 'r_mid': 1.8339938633195891, 'r_low': 1.222882286443384, 'low_block_threshold': 34.99492788283995, 'mid_block_threshold': 36.02223049526077, 'high_block_threshold': 43.22549196808815, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 07:08:45,016] Trial 94 finished with value: 81.07904411764706 and parameters: {'set_piece_duration': 91, 'long_ball_threshold': 104, 'long_ball_height_threshold': 4.9527894044482, 'long_ball_distance': 0.3442424594256237, 'prev_pass_multiplier': 0.13563849760285143, 'forward_threshold': 47, 'counter_attack_threshold': 53, 'forward_distance_threshold': 3.266732339311183, 'slope_threshold': 0.5335414056569809, 'counter_press_threshold': 28, 'counter_press_duration': 49, 'recovery_threshold': 169, 'transition_threshold': 2, 'r_opp': 6.745489605131378, 'r_high': 4.215042553663701, 'r_mid': 3.2407078262671387, 'r_low': 1.5744178530039643, 'low_block_threshold': 32.54788852007066, 'mid_block_threshold': 35.86290159726551, 'high_block_threshold': 42.335860380945924, 'y_middle_down_press': 0}. Best is trial 90 with value: 13.744485294117647.
[I 2023-06-28 07:09:01,846] Trial 53 finished with value: 21.775735294117645 and parameters: {'set_piece_duration': 116, 'long_ball_threshold': 221, 'long_ball_height_threshold': 3.124159950294309, 'long_ball_distance': 0.4941678640871583, 'prev_pass_multiplier': 0.16971553536819473, 'forward_threshold': 48, 'counter_attack_threshold': 37, 'forward_distance_threshold': 2.3245246629754166, 'slope_threshold': 1.3518891659393908, 'counter_press_threshold': 10, 'counter_press_duration': 65, 'recovery_threshold': 132, 'transition_threshold': 10, 'r_opp': 7.786170891698316, 'r_high': 4.975070232650039, 'r_mid': 2.9264710358286496, 'r_low': 1.4950860045894239, 'low_block_threshold': 33.666450962064616, 'mid_block_threshold': 37.05096254146193, 'high_block_threshold': 38.9633589363754, 'y_middle_down_press': -17.5}. Best is trial 90 with value: 13.744485294117647.
